instance,conf.id,gen.seed,nodes,vehi,density,depot.placement,node.placement,solve.seed,time,resets,unused.vehi,cost,travel.time,total.tardiness,max.tardiness
HHCRSP_10_3_19_1.0_C_C,1.0_C_C,19,10,3,1.0,C,C,1,0.4,5,0,87.0,261.0,0.0,0.0
HHCRSP_10_3_86_0.8_C_C,0.8_C_C,86,10,3,0.8,C,C,1,0.3,5,0,107.7,323.0,0.0,0.0
HHCRSP_10_3_35_0.4_R_RC,0.4_R_RC,35,10,3,0.4,R,RC,1,0.3,5,0,188.3,320.0,166.0,79.0
HHCRSP_10_3_15_0.8_R_C,0.8_R_C,15,10,3,0.8,R,C,1,0.3,5,0,136.0,339.0,41.0,28.0
HHCRSP_10_3_82_0.4_R_C,0.4_R_C,82,10,3,0.4,R,C,1,0.4,5,0,131.0,390.0,2.0,1.0
HHCRSP_10_3_4_0.4_C_RC,0.4_C_RC,4,10,3,0.4,C,RC,1,0.3,5,0,83.7,251.0,0.0,0.0
HHCRSP_10_3_55_1.0_C_C,1.0_C_C,55,10,3,1.0,C,C,1,0.3,5,0,92.3,277.0,0.0,0.0
HHCRSP_10_3_25_1.2_R_RC,1.2_R_RC,25,10,3,1.2,R,RC,1,0.3,5,1,128.3,377.0,4.0,4.0
HHCRSP_10_3_61_1.0_C_R,1.0_C_R,61,10,3,1.0,C,R,1,0.4,5,0,113.3,297.0,25.0,18.0
HHCRSP_10_3_24_1.0_R_C,1.0_R_C,24,10,3,1.0,R,C,1,0.4,5,0,75.7,227.0,0.0,0.0
HHCRSP_10_3_79_1.0_R_RC,1.0_R_RC,79,10,3,1.0,R,RC,1,0.3,5,0,160.3,397.0,53.0,31.0
HHCRSP_10_3_57_0.8_R_C,0.8_R_C,57,10,3,0.8,R,C,1,0.3,5,0,87.3,235.0,15.0,12.0
HHCRSP_10_3_49_1.6_R_C,1.6_R_C,49,10,3,1.6,R,C,1,0.4,5,1,116.3,217.0,86.0,46.0
HHCRSP_10_3_71_1.6_R_RC,1.6_R_RC,71,10,3,1.6,R,RC,1,0.3,5,0,118.0,354.0,0.0,0.0
HHCRSP_10_3_94_0.8_C_RC,0.8_C_RC,94,10,3,0.8,C,RC,1,0.3,5,0,110.7,332.0,0.0,0.0
HHCRSP_10_3_86_1.0_C_C,1.0_C_C,86,10,3,1.0,C,C,1,0.3,5,0,112.0,336.0,0.0,0.0
HHCRSP_10_3_35_0.4_C_RC,0.4_C_RC,35,10,3,0.4,C,RC,1,0.3,5,0,338.0,307.0,547.0,160.0
HHCRSP_10_3_24_1.6_R_RC,1.6_R_RC,24,10,3,1.6,R,RC,1,0.3,5,0,88.7,266.0,0.0,0.0
HHCRSP_10_3_93_0.4_R_RC,0.4_R_RC,93,10,3,0.4,R,RC,1,0.4,5,0,60.3,181.0,0.0,0.0
HHCRSP_10_3_82_1.6_R_C,1.6_R_C,82,10,3,1.6,R,C,1,0.4,5,1,103.0,309.0,0.0,0.0
HHCRSP_10_3_20_1.6_C_C,1.6_C_C,20,10,3,1.6,C,C,1,0.3,5,0,130.0,374.0,8.0,8.0
HHCRSP_10_3_53_1.0_R_R,1.0_R_R,53,10,3,1.0,R,R,1,0.3,5,0,78.0,234.0,0.0,0.0
HHCRSP_10_3_79_0.8_R_RC,0.8_R_RC,79,10,3,0.8,R,RC,1,0.3,5,0,160.3,397.0,53.0,31.0
HHCRSP_10_3_73_1.6_R_RC,1.6_R_RC,73,10,3,1.6,R,RC,1,0.3,5,0,102.0,296.0,5.0,5.0
HHCRSP_10_3_65_1.6_R_RC,1.6_R_RC,65,10,3,1.6,R,RC,1,0.3,5,0,78.0,206.0,14.0,14.0
HHCRSP_10_3_6_1.2_C_RC,1.2_C_RC,6,10,3,1.2,C,RC,1,0.4,6,0,61.0,183.0,0.0,0.0
HHCRSP_10_3_10_1.6_C_RC,1.6_C_RC,10,10,3,1.6,C,RC,1,0.3,5,0,102.7,256.0,32.0,20.0
HHCRSP_10_3_27_1.2_C_C,1.2_C_C,27,10,3,1.2,C,C,1,0.3,5,1,110.3,305.0,13.0,13.0
HHCRSP_10_3_99_0.4_C_RC,0.4_C_RC,99,10,3,0.4,C,RC,1,0.3,5,0,117.0,231.0,87.0,33.0
HHCRSP_10_3_63_1.0_C_C,1.0_C_C,63,10,3,1.0,C,C,1,0.3,5,0,87.0,261.0,0.0,0.0
HHCRSP_10_3_14_0.8_C_RC,0.8_C_RC,14,10,3,0.8,C,RC,1,0.3,6,0,78.0,234.0,0.0,0.0
HHCRSP_10_3_69_0.4_R_C,0.4_R_C,69,10,3,0.4,R,C,1,0.3,6,0,128.0,382.0,1.0,1.0
HHCRSP_10_3_7_1.0_R_C,1.0_R_C,7,10,3,1.0,R,C,1,0.4,6,0,82.0,246.0,0.0,0.0
HHCRSP_10_3_58_1.6_R_C,1.6_R_C,58,10,3,1.6,R,C,1,0.3,5,1,67.7,203.0,0.0,0.0
HHCRSP_10_3_58_1.6_C_RC,1.6_C_RC,58,10,3,1.6,C,RC,1,0.3,5,0,108.0,324.0,0.0,0.0
HHCRSP_10_3_33_1.2_C_RC,1.2_C_RC,33,10,3,1.2,C,RC,1,0.3,6,0,90.3,271.0,0.0,0.0
HHCRSP_10_3_22_1.0_C_R,1.0_C_R,22,10,3,1.0,C,R,1,0.3,5,0,125.0,375.0,0.0,0.0
HHCRSP_10_3_40_1.2_C_RC,1.2_C_RC,40,10,3,1.2,C,RC,1,0.3,6,0,107.0,321.0,0.0,0.0
HHCRSP_10_3_30_1.2_C_C,1.2_C_C,30,10,3,1.2,C,C,1,0.3,5,0,49.3,148.0,0.0,0.0
HHCRSP_10_3_26_0.4_R_RC,0.4_R_RC,26,10,3,0.4,R,RC,1,0.4,5,0,84.7,254.0,0.0,0.0
HHCRSP_10_3_53_1.0_C_RC,1.0_C_RC,53,10,3,1.0,C,RC,1,0.3,5,0,96.0,266.0,11.0,11.0
HHCRSP_10_3_45_1.2_R_RC,1.2_R_RC,45,10,3,1.2,R,RC,1,0.3,4,0,101.0,303.0,0.0,0.0
HHCRSP_10_3_29_1.0_C_R,1.0_C_R,29,10,3,1.0,C,R,1,0.4,5,1,80.0,224.0,8.0,8.0
HHCRSP_10_3_83_0.4_C_C,0.4_C_C,83,10,3,0.4,C,C,1,0.3,5,0,161.7,297.0,136.0,52.0
HHCRSP_10_3_34_0.4_C_C,0.4_C_C,34,10,3,0.4,C,C,1,0.4,6,0,80.7,242.0,0.0,0.0
HHCRSP_10_3_76_0.4_C_C,0.4_C_C,76,10,3,0.4,C,C,1,0.3,5,1,187.0,398.0,118.0,45.0
HHCRSP_10_3_66_1.2_R_RC,1.2_R_RC,66,10,3,1.2,R,RC,1,0.4,6,0,111.7,335.0,0.0,0.0
HHCRSP_10_3_46_1.2_C_C,1.2_C_C,46,10,3,1.2,C,C,1,0.3,5,0,74.7,224.0,0.0,0.0
HHCRSP_10_3_78_1.6_C_C,1.6_C_C,78,10,3,1.6,C,C,1,0.4,5,0,107.0,321.0,0.0,0.0
HHCRSP_10_3_52_1.0_C_R,1.0_C_R,52,10,3,1.0,C,R,1,0.3,5,0,111.7,335.0,0.0,0.0
HHCRSP_10_3_21_1.0_C_R,1.0_C_R,21,10,3,1.0,C,R,1,0.4,5,0,102.7,308.0,0.0,0.0
HHCRSP_10_3_69_1.6_C_RC,1.6_C_RC,69,10,3,1.6,C,RC,1,0.4,5,0,110.7,312.0,10.0,10.0
HHCRSP_10_3_67_0.8_R_C,0.8_R_C,67,10,3,0.8,R,C,1,0.4,5,0,86.0,258.0,0.0,0.0
HHCRSP_10_3_1_0.8_R_C,0.8_R_C,1,10,3,0.8,R,C,1,0.3,5,0,132.3,363.0,19.0,15.0
HHCRSP_10_3_31_0.8_C_C,0.8_C_C,31,10,3,0.8,C,C,1,0.4,5,0,62.0,176.0,5.0,5.0
HHCRSP_10_3_44_0.4_R_RC,0.4_R_RC,44,10,3,0.4,R,RC,1,0.3,5,1,125.0,373.0,1.0,1.0
HHCRSP_10_3_89_0.8_R_C,0.8_R_C,89,10,3,0.8,R,C,1,0.3,5,0,95.0,285.0,0.0,0.0
HHCRSP_10_3_83_1.6_C_RC,1.6_C_RC,83,10,3,1.6,C,RC,1,0.3,5,0,120.3,351.0,5.0,5.0
HHCRSP_10_3_66_0.8_R_C,0.8_R_C,66,10,3,0.8,R,C,1,0.4,6,0,130.3,361.0,20.0,10.0
HHCRSP_10_3_98_1.6_R_RC,1.6_R_RC,98,10,3,1.6,R,RC,1,0.4,5,1,164.3,322.0,121.0,50.0
HHCRSP_10_3_47_0.8_C_C,0.8_C_C,47,10,3,0.8,C,C,1,0.4,5,0,116.3,335.0,9.0,5.0
HHCRSP_10_3_30_1.0_R_C,1.0_R_C,30,10,3,1.0,R,C,1,0.3,5,0,66.7,200.0,0.0,0.0
HHCRSP_10_3_44_0.4_C_RC,0.4_C_RC,44,10,3,0.4,C,RC,1,0.3,5,0,85.0,253.0,1.0,1.0
HHCRSP_10_3_97_0.4_R_C,0.4_R_C,97,10,3,0.4,R,C,1,0.3,5,1,129.7,277.0,83.0,29.0
HHCRSP_10_3_65_1.6_R_C,1.6_R_C,65,10,3,1.6,R,C,1,0.3,5,0,109.7,289.0,24.0,16.0
HHCRSP_10_3_64_1.6_C_RC,1.6_C_RC,64,10,3,1.6,C,RC,1,0.3,5,0,96.3,289.0,0.0,0.0
HHCRSP_10_3_25_1.0_C_C,1.0_C_C,25,10,3,1.0,C,C,1,0.4,5,0,77.3,232.0,0.0,0.0
HHCRSP_10_3_70_1.6_R_RC,1.6_R_RC,70,10,3,1.6,R,RC,1,0.3,5,0,101.0,221.0,41.0,41.0
HHCRSP_10_3_3_1.2_R_RC,1.2_R_RC,3,10,3,1.2,R,RC,1,0.3,5,0,198.0,359.0,159.0,76.0
HHCRSP_10_3_43_0.4_R_RC,0.4_R_RC,43,10,3,0.4,R,RC,1,0.4,5,1,92.7,278.0,0.0,0.0
HHCRSP_10_3_67_1.0_R_RC,1.0_R_RC,67,10,3,1.0,R,RC,1,0.4,5,0,97.0,291.0,0.0,0.0
HHCRSP_10_3_5_1.6_R_C,1.6_R_C,5,10,3,1.6,R,C,1,0.3,5,0,67.3,200.0,1.0,1.0
HHCRSP_10_3_2_1.0_R_C,1.0_R_C,2,10,3,1.0,R,C,1,0.3,5,0,42.3,127.0,0.0,0.0
HHCRSP_10_3_76_0.4_R_RC,0.4_R_RC,76,10,3,0.4,R,RC,1,0.3,5,0,144.7,390.0,25.0,19.0
HHCRSP_10_3_17_1.2_C_C,1.2_C_C,17,10,3,1.2,C,C,1,0.3,5,0,76.7,230.0,0.0,0.0
HHCRSP_10_3_2_1.6_R_C,1.6_R_C,2,10,3,1.6,R,C,1,0.4,5,0,76.3,229.0,0.0,0.0
HHCRSP_10_3_66_0.8_C_C,0.8_C_C,66,10,3,0.8,C,C,1,0.3,5,0,96.0,288.0,0.0,0.0
HHCRSP_10_3_34_0.8_C_RC,0.8_C_RC,34,10,3,0.8,C,RC,1,0.3,5,0,88.0,264.0,0.0,0.0
HHCRSP_10_3_87_0.8_C_C,0.8_C_C,87,10,3,0.8,C,C,1,0.3,5,1,105.3,316.0,0.0,0.0
HHCRSP_10_3_53_1.6_R_RC,1.6_R_RC,53,10,3,1.6,R,RC,1,0.3,6,0,97.0,291.0,0.0,0.0
HHCRSP_10_3_67_1.0_C_RC,1.0_C_RC,67,10,3,1.0,C,RC,1,0.3,5,0,123.3,370.0,0.0,0.0
HHCRSP_10_3_31_1.2_R_C,1.2_R_C,31,10,3,1.2,R,C,1,0.3,5,0,57.3,172.0,0.0,0.0
HHCRSP_10_3_96_0.4_R_C,0.4_R_C,96,10,3,0.4,R,C,1,0.3,5,0,84.0,252.0,0.0,0.0
HHCRSP_10_3_50_1.2_R_RC,1.2_R_RC,50,10,3,1.2,R,RC,1,0.3,5,0,154.3,329.0,97.0,37.0
HHCRSP_10_3_93_1.6_C_RC,1.6_C_RC,93,10,3,1.6,C,RC,1,0.3,5,0,90.7,272.0,0.0,0.0
HHCRSP_10_3_74_1.2_C_RC,1.2_C_RC,74,10,3,1.2,C,RC,1,0.3,5,0,68.0,204.0,0.0,0.0
HHCRSP_10_3_58_1.0_C_R,1.0_C_R,58,10,3,1.0,C,R,1,0.3,5,1,102.0,298.0,4.0,4.0
HHCRSP_10_3_83_1.6_R_C,1.6_R_C,83,10,3,1.6,R,C,1,0.3,5,0,115.0,309.0,24.0,12.0
HHCRSP_10_3_89_1.6_R_C,1.6_R_C,89,10,3,1.6,R,C,1,0.3,6,0,91.3,274.0,0.0,0.0
HHCRSP_10_3_10_0.4_R_C,0.4_R_C,10,10,3,0.4,R,C,1,0.3,5,0,72.3,217.0,0.0,0.0
HHCRSP_10_3_54_1.2_R_RC,1.2_R_RC,54,10,3,1.2,R,RC,1,0.4,5,0,118.7,356.0,0.0,0.0
HHCRSP_10_3_71_1.6_C_RC,1.6_C_RC,71,10,3,1.6,C,RC,1,0.3,6,0,127.0,365.0,8.0,8.0
HHCRSP_10_3_48_1.0_R_C,1.0_R_C,48,10,3,1.0,R,C,1,0.4,5,0,117.3,352.0,0.0,0.0
HHCRSP_10_3_20_1.6_R_RC,1.6_R_RC,20,10,3,1.6,R,RC,1,0.3,5,0,88.3,257.0,4.0,4.0
HHCRSP_10_3_24_0.4_C_RC,0.4_C_RC,24,10,3,0.4,C,RC,1,0.4,5,0,231.7,333.0,261.0,101.0
HHCRSP_10_3_93_1.2_C_RC,1.2_C_RC,93,10,3,1.2,C,RC,1,0.3,5,0,90.7,272.0,0.0,0.0
HHCRSP_10_3_69_1.0_C_R,1.0_C_R,69,10,3,1.0,C,R,1,0.4,5,0,160.0,345.0,83.0,52.0
HHCRSP_10_3_50_0.4_C_C,0.4_C_C,50,10,3,0.4,C,C,1,0.3,5,0,94.0,282.0,0.0,0.0
HHCRSP_10_3_88_1.0_R_R,1.0_R_R,88,10,3,1.0,R,R,1,0.3,5,0,138.7,416.0,0.0,0.0
HHCRSP_10_3_39_1.0_C_C,1.0_C_C,39,10,3,1.0,C,C,1,0.3,6,0,86.0,258.0,0.0,0.0
HHCRSP_10_3_60_0.8_C_RC,0.8_C_RC,60,10,3,0.8,C,RC,1,0.4,5,0,75.0,225.0,0.0,0.0
HHCRSP_10_3_18_1.0_R_RC,1.0_R_RC,18,10,3,1.0,R,RC,1,0.4,6,0,127.7,383.0,0.0,0.0
HHCRSP_10_3_46_0.8_C_RC,0.8_C_RC,46,10,3,0.8,C,RC,1,0.3,5,0,234.3,268.0,319.0,116.0
HHCRSP_10_3_84_1.6_C_RC,1.6_C_RC,84,10,3,1.6,C,RC,1,0.4,5,0,85.7,257.0,0.0,0.0
HHCRSP_10_3_65_1.0_R_R,1.0_R_R,65,10,3,1.0,R,R,1,0.3,4,0,118.7,312.0,27.0,17.0
HHCRSP_10_3_29_0.8_R_RC,0.8_R_RC,29,10,3,0.8,R,RC,1,0.3,5,1,84.0,252.0,0.0,0.0
HHCRSP_10_3_58_0.8_C_C,0.8_C_C,58,10,3,0.8,C,C,1,0.4,5,0,64.0,192.0,0.0,0.0
HHCRSP_10_3_7_1.2_C_RC,1.2_C_RC,7,10,3,1.2,C,RC,1,0.3,5,0,116.0,340.0,4.0,4.0
HHCRSP_10_3_97_0.8_C_RC,0.8_C_RC,97,10,3,0.8,C,RC,1,0.3,6,0,105.7,317.0,0.0,0.0
HHCRSP_10_3_76_1.0_R_C,1.0_R_C,76,10,3,1.0,R,C,1,0.3,6,0,123.0,369.0,0.0,0.0
HHCRSP_10_3_57_0.8_C_C,0.8_C_C,57,10,3,0.8,C,C,1,0.3,5,0,80.7,242.0,0.0,0.0
HHCRSP_10_3_13_0.8_R_C,0.8_R_C,13,10,3,0.8,R,C,1,0.3,5,0,55.3,166.0,0.0,0.0
HHCRSP_10_3_58_0.4_C_RC,0.4_C_RC,58,10,3,0.4,C,RC,1,0.3,5,0,163.0,271.0,164.0,54.0
HHCRSP_10_3_33_1.6_R_RC,1.6_R_RC,33,10,3,1.6,R,RC,1,0.3,6,0,90.3,271.0,0.0,0.0
HHCRSP_10_3_26_1.2_C_C,1.2_C_C,26,10,3,1.2,C,C,1,0.3,5,0,49.3,148.0,0.0,0.0
HHCRSP_10_3_31_0.4_R_RC,0.4_R_RC,31,10,3,0.4,R,RC,1,0.4,5,1,125.3,376.0,0.0,0.0
HHCRSP_10_3_57_1.0_C_RC,1.0_C_RC,57,10,3,1.0,C,RC,1,0.3,5,0,98.3,295.0,0.0,0.0
HHCRSP_10_3_74_0.4_C_C,0.4_C_C,74,10,3,0.4,C,C,1,0.3,5,0,59.7,179.0,0.0,0.0
HHCRSP_10_3_46_1.0_C_R,1.0_C_R,46,10,3,1.0,C,R,1,0.3,5,0,222.7,280.0,319.0,69.0
HHCRSP_10_3_39_1.6_R_C,1.6_R_C,39,10,3,1.6,R,C,1,0.3,5,0,94.7,257.0,16.0,11.0
HHCRSP_10_3_37_1.6_C_RC,1.6_C_RC,37,10,3,1.6,C,RC,1,0.3,5,0,128.3,385.0,0.0,0.0
HHCRSP_10_3_34_0.4_C_RC,0.4_C_RC,34,10,3,0.4,C,RC,1,0.3,5,0,88.0,264.0,0.0,0.0
HHCRSP_10_3_54_1.6_R_RC,1.6_R_RC,54,10,3,1.6,R,RC,1,0.3,5,0,118.7,356.0,0.0,0.0
HHCRSP_10_3_73_0.8_R_C,0.8_R_C,73,10,3,0.8,R,C,1,0.3,6,0,115.7,347.0,0.0,0.0
HHCRSP_10_3_26_0.8_C_C,0.8_C_C,26,10,3,0.8,C,C,1,0.4,5,1,52.3,157.0,0.0,0.0
HHCRSP_10_3_60_0.4_C_RC,0.4_C_RC,60,10,3,0.4,C,RC,1,0.3,5,0,103.7,299.0,6.0,6.0
HHCRSP_10_3_2_0.8_R_RC,0.8_R_RC,2,10,3,0.8,R,RC,1,0.3,4,0,87.7,263.0,0.0,0.0
HHCRSP_10_3_82_1.6_R_RC,1.6_R_RC,82,10,3,1.6,R,RC,1,0.4,4,1,193.3,368.0,147.0,65.0
HHCRSP_10_3_71_1.2_C_RC,1.2_C_RC,71,10,3,1.2,C,RC,1,0.3,6,0,97.7,293.0,0.0,0.0
HHCRSP_10_3_99_1.6_C_C,1.6_C_C,99,10,3,1.6,C,C,1,0.3,5,0,85.3,256.0,0.0,0.0
HHCRSP_10_3_89_1.6_C_C,1.6_C_C,89,10,3,1.6,C,C,1,0.3,5,0,87.7,255.0,4.0,4.0
HHCRSP_10_3_13_1.2_R_RC,1.2_R_RC,13,10,3,1.2,R,RC,1,0.3,5,0,106.7,320.0,0.0,0.0
HHCRSP_10_3_2_1.2_C_RC,1.2_C_RC,2,10,3,1.2,C,RC,1,0.3,5,0,91.0,273.0,0.0,0.0
HHCRSP_10_3_100_1.6_C_RC,1.6_C_RC,100,10,3,1.6,C,RC,1,0.3,5,1,101.0,303.0,0.0,0.0
HHCRSP_10_3_54_1.0_R_C,1.0_R_C,54,10,3,1.0,R,C,1,0.3,5,0,97.3,292.0,0.0,0.0
HHCRSP_10_3_43_1.0_R_R,1.0_R_R,43,10,3,1.0,R,R,1,0.3,5,0,92.3,277.0,0.0,0.0
HHCRSP_10_3_39_1.2_R_RC,1.2_R_RC,39,10,3,1.2,R,RC,1,0.3,6,0,114.3,329.0,7.0,7.0
HHCRSP_10_3_71_0.4_C_C,0.4_C_C,71,10,3,0.4,C,C,1,0.3,5,0,105.0,315.0,0.0,0.0
HHCRSP_10_3_46_1.0_R_R,1.0_R_R,46,10,3,1.0,R,R,1,0.4,4,0,134.0,374.0,14.0,14.0
HHCRSP_10_3_4_1.2_C_RC,1.2_C_RC,4,10,3,1.2,C,RC,1,0.3,5,0,95.7,287.0,0.0,0.0
HHCRSP_10_3_1_1.0_C_RC,1.0_C_RC,1,10,3,1.0,C,RC,1,0.3,5,0,172.7,404.0,58.0,56.0
HHCRSP_10_3_7_1.6_R_C,1.6_R_C,7,10,3,1.6,R,C,1,0.3,5,0,58.7,176.0,0.0,0.0
HHCRSP_10_3_78_1.2_C_C,1.2_C_C,78,10,3,1.2,C,C,1,0.3,5,0,108.3,286.0,26.0,13.0
HHCRSP_10_3_7_0.4_R_RC,0.4_R_RC,7,10,3,0.4,R,RC,1,0.3,5,0,132.0,358.0,25.0,13.0
HHCRSP_10_3_75_1.2_R_RC,1.2_R_RC,75,10,3,1.2,R,RC,1,0.3,5,0,97.7,293.0,0.0,0.0
HHCRSP_10_3_11_1.0_R_C,1.0_R_C,11,10,3,1.0,R,C,1,0.3,5,0,121.7,359.0,3.0,3.0
HHCRSP_10_3_23_1.0_C_RC,1.0_C_RC,23,10,3,1.0,C,RC,1,0.3,5,0,178.7,300.0,128.0,108.0
HHCRSP_10_3_51_1.0_R_C,1.0_R_C,51,10,3,1.0,R,C,1,0.3,5,0,101.7,299.0,3.0,3.0
HHCRSP_10_3_64_0.4_R_RC,0.4_R_RC,64,10,3,0.4,R,RC,1,0.3,5,0,232.0,354.0,224.0,118.0
HHCRSP_10_3_3_1.0_C_R,1.0_C_R,3,10,3,1.0,C,R,1,0.3,5,0,251.3,295.0,294.0,165.0
HHCRSP_10_3_50_1.2_C_RC,1.2_C_RC,50,10,3,1.2,C,RC,1,0.3,5,1,199.7,395.0,117.0,87.0
HHCRSP_10_3_55_0.8_R_RC,0.8_R_RC,55,10,3,0.8,R,RC,1,0.4,5,0,104.7,290.0,15.0,9.0
HHCRSP_10_3_77_1.2_R_C,1.2_R_C,77,10,3,1.2,R,C,1,0.3,4,0,98.3,295.0,0.0,0.0
HHCRSP_10_3_63_1.6_R_RC,1.6_R_RC,63,10,3,1.6,R,RC,1,0.4,4,0,80.3,241.0,0.0,0.0
HHCRSP_10_3_99_1.6_C_RC,1.6_C_RC,99,10,3,1.6,C,RC,1,0.3,5,0,117.0,231.0,87.0,33.0
HHCRSP_10_3_61_0.4_C_RC,0.4_C_RC,61,10,3,0.4,C,RC,1,0.3,5,0,90.0,270.0,0.0,0.0
HHCRSP_10_3_48_1.6_R_C,1.6_R_C,48,10,3,1.6,R,C,1,0.3,6,0,75.7,211.0,8.0,8.0
HHCRSP_10_3_64_0.8_C_C,0.8_C_C,64,10,3,0.8,C,C,1,0.3,5,0,81.7,245.0,0.0,0.0
HHCRSP_10_3_27_1.0_C_C,1.0_C_C,27,10,3,1.0,C,C,1,0.3,5,0,85.7,236.0,12.0,9.0
HHCRSP_10_3_4_1.0_C_RC,1.0_C_RC,4,10,3,1.0,C,RC,1,0.4,5,0,95.7,287.0,0.0,0.0
HHCRSP_10_3_23_0.8_C_C,0.8_C_C,23,10,3,0.8,C,C,1,0.3,5,0,96.3,225.0,39.0,25.0
HHCRSP_10_3_21_1.2_C_RC,1.2_C_RC,21,10,3,1.2,C,RC,1,0.3,5,0,144.0,249.0,114.0,69.0
HHCRSP_10_3_65_1.0_R_C,1.0_R_C,65,10,3,1.0,R,C,1,0.3,5,0,77.0,227.0,2.0,2.0
HHCRSP_10_3_67_0.4_C_C,0.4_C_C,67,10,3,0.4,C,C,1,0.4,5,0,79.3,238.0,0.0,0.0
HHCRSP_10_3_95_1.0_C_C,1.0_C_C,95,10,3,1.0,C,C,1,0.3,6,0,114.0,288.0,27.0,27.0
HHCRSP_10_3_86_0.8_R_RC,0.8_R_RC,86,10,3,0.8,R,RC,1,0.3,5,0,115.0,345.0,0.0,0.0
HHCRSP_10_3_17_1.2_R_RC,1.2_R_RC,17,10,3,1.2,R,RC,1,0.3,5,0,107.0,321.0,0.0,0.0
HHCRSP_10_3_53_1.2_R_RC,1.2_R_RC,53,10,3,1.2,R,RC,1,0.3,6,0,97.0,291.0,0.0,0.0
HHCRSP_10_3_83_1.2_C_C,1.2_C_C,83,10,3,1.2,C,C,1,0.3,5,0,110.3,331.0,0.0,0.0
HHCRSP_10_3_91_0.8_R_RC,0.8_R_RC,91,10,3,0.8,R,RC,1,0.3,5,0,103.7,311.0,0.0,0.0
HHCRSP_10_3_65_1.6_C_C,1.6_C_C,65,10,3,1.6,C,C,1,0.3,5,0,85.0,255.0,0.0,0.0
HHCRSP_10_3_84_0.8_R_RC,0.8_R_RC,84,10,3,0.8,R,RC,1,0.3,5,0,70.0,210.0,0.0,0.0
HHCRSP_10_3_69_1.0_R_C,1.0_R_C,69,10,3,1.0,R,C,1,0.3,5,0,119.3,340.0,9.0,9.0
HHCRSP_10_3_88_0.4_C_C,0.4_C_C,88,10,3,0.4,C,C,1,0.4,5,1,53.3,150.0,5.0,5.0
HHCRSP_10_3_36_1.6_C_RC,1.6_C_RC,36,10,3,1.6,C,RC,1,0.4,5,0,96.3,289.0,0.0,0.0
HHCRSP_10_3_29_1.2_R_RC,1.2_R_RC,29,10,3,1.2,R,RC,1,0.3,5,1,84.0,252.0,0.0,0.0
HHCRSP_10_3_72_1.0_R_C,1.0_R_C,72,10,3,1.0,R,C,1,0.3,5,0,163.0,459.0,20.0,10.0
HHCRSP_10_3_2_0.8_R_C,0.8_R_C,2,10,3,0.8,R,C,1,0.3,5,1,66.0,190.0,4.0,4.0
HHCRSP_10_3_98_1.0_R_C,1.0_R_C,98,10,3,1.0,R,C,1,0.4,5,1,100.7,302.0,0.0,0.0
HHCRSP_10_3_48_0.4_C_C,0.4_C_C,48,10,3,0.4,C,C,1,0.4,5,0,116.3,349.0,0.0,0.0
HHCRSP_10_3_1_1.2_R_C,1.2_R_C,1,10,3,1.2,R,C,1,0.3,5,0,114.3,329.0,7.0,7.0
HHCRSP_10_3_32_1.6_C_RC,1.6_C_RC,32,10,3,1.6,C,RC,1,0.3,5,0,115.7,347.0,0.0,0.0
HHCRSP_10_3_44_1.2_R_RC,1.2_R_RC,44,10,3,1.2,R,RC,1,0.3,5,0,116.3,349.0,0.0,0.0
HHCRSP_10_3_50_0.8_C_C,0.8_C_C,50,10,3,0.8,C,C,1,0.3,5,0,102.0,306.0,0.0,0.0
HHCRSP_10_3_29_1.6_C_C,1.6_C_C,29,10,3,1.6,C,C,1,0.3,5,0,83.0,249.0,0.0,0.0
HHCRSP_10_3_49_0.8_C_C,0.8_C_C,49,10,3,0.8,C,C,1,0.3,6,0,85.0,255.0,0.0,0.0
HHCRSP_10_3_73_1.6_R_C,1.6_R_C,73,10,3,1.6,R,C,1,0.4,5,0,105.0,313.0,1.0,1.0
HHCRSP_10_3_42_1.0_C_C,1.0_C_C,42,10,3,1.0,C,C,1,0.4,5,0,65.7,197.0,0.0,0.0
HHCRSP_10_3_71_1.2_C_C,1.2_C_C,71,10,3,1.2,C,C,1,0.3,6,0,95.0,285.0,0.0,0.0
HHCRSP_10_3_24_0.4_R_RC,0.4_R_RC,24,10,3,0.4,R,RC,1,0.4,5,0,88.7,266.0,0.0,0.0
HHCRSP_10_3_78_1.0_R_RC,1.0_R_RC,78,10,3,1.0,R,RC,1,0.3,5,0,130.7,311.0,64.0,17.0
HHCRSP_10_3_31_1.0_R_RC,1.0_R_RC,31,10,3,1.0,R,RC,1,0.3,5,1,72.0,212.0,2.0,2.0
HHCRSP_10_3_1_0.4_C_RC,0.4_C_RC,1,10,3,0.4,C,RC,1,0.3,5,0,172.7,404.0,58.0,56.0
HHCRSP_10_3_55_0.4_R_C,0.4_R_C,55,10,3,0.4,R,C,1,0.3,5,0,106.7,293.0,18.0,9.0
HHCRSP_10_3_38_0.8_R_RC,0.8_R_RC,38,10,3,0.8,R,RC,1,0.3,5,0,100.0,300.0,0.0,0.0
HHCRSP_10_3_14_1.0_R_RC,1.0_R_RC,14,10,3,1.0,R,RC,1,0.3,5,0,209.3,373.0,192.0,63.0
HHCRSP_10_3_75_0.8_C_C,0.8_C_C,75,10,3,0.8,C,C,1,0.3,5,0,81.0,243.0,0.0,0.0
