instance,conf.id,gen.seed,nodes,vehi,density,depot.placement,node.placement,solve.iters,time,memory.mb,cost,travel.time,total.tardiness,max.tardiness
HHCRSP_100_20_17_0.8_R_C,0.8_R_C,17,100,20,0.8,R,C,466,0.775,117.609,141.667,425,0,0
HHCRSP_100_20_48_1.0_C_C,1.0_C_C,48,100,20,1.0,C,C,540,0.528,95.2217,145.667,437.002,0,0
HHCRSP_100_20_98_0.4_C_C,0.4_C_C,98,100,20,0.4,C,C,1,0.575,127.868,161,483,0,0
HHCRSP_100_20_100_1.0_R_C,1.0_R_C,100,100,20,1.0,R,C,1,0.589,124.296,146,438,0,0
HHCRSP_100_20_10_0.8_C_RC,0.8_C_RC,10,100,20,0.8,C,RC,457,0.558,127.061,166.667,500,0,0
HHCRSP_100_20_29_0.4_R_RC,0.4_R_RC,29,100,20,0.4,R,RC,452,0.706,99.54,202.687,608.06,0,0
HHCRSP_100_20_11_1.0_C_R,1.0_C_R,11,100,20,1.0,C,R,525,0.576,96.0049,207.667,623,0,0
HHCRSP_100_20_37_1.0_C_RC,1.0_C_RC,37,100,20,1.0,C,RC,1,0.635,104.064,181.333,544,0,0
HHCRSP_100_20_74_1.2_R_C,1.2_R_C,74,100,20,1.2,R,C,458,0.502,119.167,134.667,404,0,0
HHCRSP_100_20_8_1.2_C_RC,1.2_C_RC,8,100,20,1.2,C,RC,1,0.542,121.498,170.667,512,0,0
HHCRSP_100_20_56_1.2_R_C,1.2_R_C,56,100,20,1.2,R,C,507,0.955,121.765,138.333,415,0,0
HHCRSP_100_20_83_1.0_R_C,1.0_R_C,83,100,20,1.0,R,C,1,0.615,124.363,139.333,418,0,0
HHCRSP_100_20_75_1.0_C_C,1.0_C_C,75,100,20,1.0,C,C,492,0.466,101.441,142.002,426.005,0,0
HHCRSP_100_20_35_1.0_R_RC,1.0_R_RC,35,100,20,1.0,R,RC,1,0.576,119.862,168.333,505,0,0
HHCRSP_100_20_41_1.0_R_R,1.0_R_R,41,100,20,1.0,R,R,483,0.642,97.3516,214,642,0,0
HHCRSP_100_20_15_0.4_R_C,0.4_R_C,15,100,20,0.4,R,C,1,1.153,131.154,186.667,560,0,0
HHCRSP_100_20_40_0.4_R_C,0.4_R_C,40,100,20,0.4,R,C,1,0.8,128.328,163.333,490,0,0
HHCRSP_100_20_13_1.2_R_C,1.2_R_C,13,100,20,1.2,R,C,505,0.753,105.608,123.333,370,0,0
HHCRSP_100_20_34_1.6_C_RC,1.6_C_RC,34,100,20,1.6,C,RC,458,0.584,121.513,196,588,0,0
HHCRSP_100_20_37_1.2_R_RC,1.2_R_RC,37,100,20,1.2,R,RC,1,0.694,98.0566,181.333,544,0,0
HHCRSP_100_20_76_0.8_R_C,0.8_R_C,76,100,20,0.8,R,C,474,0.404,98.3086,137,411.001,0,0
HHCRSP_100_20_76_1.6_R_C,1.6_R_C,76,100,20,1.6,R,C,479,0.472,102.705,100.667,302.002,0,0
HHCRSP_100_20_56_1.2_C_C,1.2_C_C,56,100,20,1.2,C,C,504,0.939,124.148,154.333,463,0,0
HHCRSP_100_20_83_1.0_C_C,1.0_C_C,83,100,20,1.0,C,C,1,0.617,126.2,137.333,412,0,0
HHCRSP_100_20_17_1.2_R_C,1.2_R_C,17,100,20,1.2,R,C,493,0.861,118.148,115.333,346,0,0
HHCRSP_100_20_17_0.4_R_RC,0.4_R_RC,17,100,20,0.4,R,RC,481,0.802,120.122,179,537,0,0
HHCRSP_100_20_49_1.2_R_RC,1.2_R_RC,49,100,20,1.2,R,RC,1,0.72,117.036,192.667,578,0,0
HHCRSP_100_20_83_1.0_R_RC,1.0_R_RC,83,100,20,1.0,R,RC,437,0.607,123.997,175.667,527,0,0
HHCRSP_100_20_75_0.8_R_C,0.8_R_C,75,100,20,0.8,R,C,493,0.391,96.0283,159.667,479.002,0,0
HHCRSP_100_20_60_1.0_R_C,1.0_R_C,60,100,20,1.0,R,C,420,0.57,95.8018,141.358,424.074,0,0
HHCRSP_100_20_99_1.6_C_C,1.6_C_C,99,100,20,1.6,C,C,487,0.541,123.412,113.667,341,0,0
HHCRSP_100_20_59_0.8_R_C,0.8_R_C,59,100,20,0.8,R,C,486,0.73,100.826,160.667,482,0,0
HHCRSP_100_20_15_1.0_R_RC,1.0_R_RC,15,100,20,1.0,R,RC,1,1.249,130.643,185.667,557,0,0
HHCRSP_100_20_40_0.4_C_C,0.4_C_C,40,100,20,0.4,C,C,432,0.715,129.562,178,534,0,0
HHCRSP_100_20_85_1.6_C_C,1.6_C_C,85,100,20,1.6,C,C,487,0.424,97.8457,142,426,0,0
HHCRSP_100_20_1_0.4_R_RC,0.4_R_RC,1,100,20,0.4,R,RC,489,0.593,122.936,213.333,640,0,0
HHCRSP_100_20_23_1.2_C_RC,1.2_C_RC,23,100,20,1.2,C,RC,1,0.856,120.618,154.333,463,0,0
HHCRSP_100_20_7_1.0_C_R,1.0_C_R,7,100,20,1.0,C,R,1,0.668,99.1787,214,642,0,0
HHCRSP_100_20_64_1.0_C_RC,1.0_C_RC,64,100,20,1.0,C,RC,487,0.704,98.6553,191.669,575.007,0,0
HHCRSP_100_20_69_1.6_C_RC,1.6_C_RC,69,100,20,1.6,C,RC,1,0.513,121.427,176,528,0,0
HHCRSP_100_20_25_0.8_R_C,0.8_R_C,25,100,20,0.8,R,C,1,0.54,100.02,138.333,415,0,0
HHCRSP_100_20_33_0.8_C_C,0.8_C_C,33,100,20,0.8,C,C,452,0.855,120.188,149,447,0,0
HHCRSP_100_20_41_1.0_C_R,1.0_C_R,41,100,20,1.0,C,R,474,0.65,101.357,207.667,623,0,0
HHCRSP_100_20_24_1.0_R_C,1.0_R_C,24,100,20,1.0,R,C,1,0.777,116.852,124,372,0,0
HHCRSP_100_20_77_0.4_C_RC,0.4_C_RC,77,100,20,0.4,C,RC,1,0.465,117.298,189.333,568,0,0
HHCRSP_100_20_86_1.0_R_RC,1.0_R_RC,86,100,20,1.0,R,RC,1,0.59,126.161,197,591,0,0
HHCRSP_100_20_9_1.0_C_R,1.0_C_R,9,100,20,1.0,C,R,487,0.57,123.763,230,690,0,0
HHCRSP_100_20_43_0.4_C_RC,0.4_C_RC,43,100,20,0.4,C,RC,1,0.671,123.55,172,516,0,0
HHCRSP_100_20_96_1.0_C_C,1.0_C_C,96,100,20,1.0,C,C,507,0.505,103.093,148,444,0,0
HHCRSP_100_20_15_1.2_C_RC,1.2_C_RC,15,100,20,1.2,C,RC,432,1.005,128.129,203.667,611,0,0
HHCRSP_100_20_78_0.4_C_C,0.4_C_C,78,100,20,0.4,C,C,514,0.484,116.706,187.667,563,0,0
HHCRSP_100_20_48_1.6_R_C,1.6_R_C,48,100,20,1.6,R,C,509,0.57,95.8809,123.667,371,0,0
HHCRSP_100_20_5_0.4_R_C,0.4_R_C,5,100,20,0.4,R,C,433,0.57,98.6953,168.333,505,0,0
HHCRSP_100_20_56_1.6_C_C,1.6_C_C,56,100,20,1.6,C,C,1,0.974,124.866,115.667,347,0,0
HHCRSP_100_20_8_0.4_R_C,0.4_R_C,8,100,20,0.4,R,C,1,0.496,124.323,180.667,542,0,0
HHCRSP_100_20_48_0.8_R_RC,0.8_R_RC,48,100,20,0.8,R,RC,537,0.565,97.6377,197.333,592,0,0
HHCRSP_100_20_13_0.4_C_C,0.4_C_C,13,100,20,0.4,C,C,490,0.711,100.661,177,531,0,0
HHCRSP_100_20_78_1.0_C_RC,1.0_C_RC,78,100,20,1.0,C,RC,495,0.433,100.308,186.333,559,0,0
HHCRSP_100_20_73_1.6_C_RC,1.6_C_RC,73,100,20,1.6,C,RC,483,0.474,122.75,193.335,580.006,0,0
HHCRSP_100_20_54_1.6_C_RC,1.6_C_RC,54,100,20,1.6,C,RC,497,0.583,99.4561,179.667,539,0,0
HHCRSP_100_20_66_0.8_C_RC,0.8_C_RC,66,100,20,0.8,C,RC,1,1.067,127.907,194.333,583,0,0
HHCRSP_100_20_81_1.0_R_C,1.0_R_C,81,100,20,1.0,R,C,466,0.48,117.04,145.004,435.013,0,0
HHCRSP_100_20_85_1.6_R_RC,1.6_R_RC,85,100,20,1.6,R,RC,477,0.398,97.7656,175.333,526,0,0
HHCRSP_100_20_67_0.4_C_C,0.4_C_C,67,100,20,0.4,C,C,492,1.009,125.154,173,519,0,0
HHCRSP_100_20_68_0.8_C_RC,0.8_C_RC,68,100,20,0.8,C,RC,1,1.009,128.77,209.333,628,0,0
HHCRSP_100_20_4_1.0_R_R,1.0_R_R,4,100,20,1.0,R,R,1,1.315,137.904,210.333,631,0,0
HHCRSP_100_20_13_0.8_C_RC,0.8_C_RC,13,100,20,0.8,C,RC,491,0.672,116.393,204.333,613,0,0
HHCRSP_100_20_43_1.0_C_RC,1.0_C_RC,43,100,20,1.0,C,RC,1,0.834,123.418,206.667,620,0,0
HHCRSP_100_20_92_1.6_C_RC,1.6_C_RC,92,100,20,1.6,C,RC,1,0.409,98.6094,178,534,0,0
HHCRSP_100_20_10_1.6_C_RC,1.6_C_RC,10,100,20,1.6,C,RC,507,0.746,123.185,178,534,0,0
HHCRSP_100_20_68_1.0_C_RC,1.0_C_RC,68,100,20,1.0,C,RC,1,1.277,130.686,185,555,0,0
HHCRSP_100_20_54_1.2_R_RC,1.2_R_RC,54,100,20,1.2,R,RC,527,0.667,103.843,176.002,528.005,0,0
HHCRSP_100_20_50_0.4_C_C,0.4_C_C,50,100,20,0.4,C,C,435,0.734,125.554,208,624,0,0
HHCRSP_100_20_61_1.6_C_C,1.6_C_C,61,100,20,1.6,C,C,1,0.59,121.872,107.333,322,0,0
HHCRSP_100_20_9_0.8_C_RC,0.8_C_RC,9,100,20,0.8,C,RC,1,0.529,122.361,182.667,548,0,0
HHCRSP_100_20_1_1.6_R_C,1.6_R_C,1,100,20,1.6,R,C,480,0.816,122.877,122.335,367.004,0,0
HHCRSP_100_20_52_1.0_C_C,1.0_C_C,52,100,20,1.0,C,C,466,0.579,96.4297,143.004,429.012,0,0
HHCRSP_100_20_55_0.8_R_C,0.8_R_C,55,100,20,0.8,R,C,1,0.898,121.663,163.333,490,0,0
HHCRSP_100_20_6_1.6_R_C,1.6_R_C,6,100,20,1.6,R,C,441,0.574,100.896,116,348,0,0
HHCRSP_100_20_84_1.2_C_RC,1.2_C_RC,84,100,20,1.2,C,RC,467,0.68,127.195,196,588,0,0
HHCRSP_100_20_10_1.6_R_RC,1.6_R_RC,10,100,20,1.6,R,RC,480,0.864,121.547,196,588,0,0
HHCRSP_100_20_29_1.6_R_RC,1.6_R_RC,29,100,20,1.6,R,RC,510,0.54,116.142,188.671,566.013,0,0
HHCRSP_100_20_29_1.2_R_C,1.2_R_C,29,100,20,1.2,R,C,482,0.798,117.021,123.006,369.019,0,0
HHCRSP_100_20_49_1.0_C_R,1.0_C_R,49,100,20,1.0,C,R,1,0.516,119.229,244.333,733,0,0
HHCRSP_100_20_29_0.4_R_C,0.4_R_C,29,100,20,0.4,R,C,1,0.683,99.9326,173.67,521.009,0,0
HHCRSP_100_20_54_1.0_R_R,1.0_R_R,54,100,20,1.0,R,R,504,0.692,99.1357,207.333,622,0,0
HHCRSP_100_20_56_0.4_R_C,0.4_R_C,56,100,20,0.4,R,C,493,0.774,128.101,202.333,607,0,0
HHCRSP_100_20_65_0.4_C_C,0.4_C_C,65,100,20,0.4,C,C,1,0.761,103.349,165.667,497,0,0
HHCRSP_100_20_52_1.2_R_RC,1.2_R_RC,52,100,20,1.2,R,RC,451,0.619,100.836,205,615,0,0
HHCRSP_100_20_45_1.0_C_R,1.0_C_R,45,100,20,1.0,C,R,491,0.77,116.71,213.667,641,0,0
HHCRSP_100_20_6_0.8_C_C,0.8_C_C,6,100,20,0.8,C,C,486,0.692,124.538,138.667,416,0,0
HHCRSP_100_20_40_1.6_R_RC,1.6_R_RC,40,100,20,1.6,R,RC,1,0.843,128.404,197,591,0,0
HHCRSP_100_20_41_0.8_C_RC,0.8_C_RC,41,100,20,0.8,C,RC,1,0.675,99.0049,175.667,527,0,0
HHCRSP_100_20_78_1.6_C_C,1.6_C_C,78,100,20,1.6,C,C,498,0.486,116.709,114,342,0,0
HHCRSP_100_20_50_1.0_C_RC,1.0_C_RC,50,100,20,1.0,C,RC,463,0.771,124.391,201.333,604,0,0
HHCRSP_100_20_32_1.0_R_R,1.0_R_R,32,100,20,1.0,R,R,472,0.661,98.1973,199,597,0,0
HHCRSP_100_20_58_1.0_C_RC,1.0_C_RC,58,100,20,1.0,C,RC,1,0.813,119.444,207,621,0,0
HHCRSP_100_20_99_0.8_C_C,0.8_C_C,99,100,20,0.8,C,C,1,0.529,121.567,150,450,0,0
HHCRSP_100_20_97_1.2_C_C,1.2_C_C,97,100,20,1.2,C,C,497,0.469,120.077,134.669,404.007,0,0
HHCRSP_100_20_93_1.0_C_C,1.0_C_C,93,100,20,1.0,C,C,443,0.425,98.1934,122,366.001,0,0
HHCRSP_100_20_46_0.4_R_RC,0.4_R_RC,46,100,20,0.4,R,RC,1,0.362,95.373,213.333,640,0,0
HHCRSP_100_20_85_0.8_R_RC,0.8_R_RC,85,100,20,0.8,R,RC,468,0.426,100.32,196.667,590,0,0
HHCRSP_100_20_86_0.8_C_C,0.8_C_C,86,100,20,0.8,C,C,454,0.534,121.342,159.333,478,0,0
HHCRSP_100_20_70_0.4_R_RC,0.4_R_RC,70,100,20,0.4,R,RC,1,0.959,124.658,196.333,589,0,0
HHCRSP_100_20_70_1.6_R_RC,1.6_R_RC,70,100,20,1.6,R,RC,1,0.851,125.063,188.667,566,0,0
HHCRSP_100_20_94_1.0_R_RC,1.0_R_RC,94,100,20,1.0,R,RC,522,0.339,95.8203,193.001,579.002,0,0
HHCRSP_100_20_21_1.6_R_RC,1.6_R_RC,21,100,20,1.6,R,RC,466,0.981,127.342,204.333,613,0,0
HHCRSP_100_20_64_1.0_C_C,1.0_C_C,64,100,20,1.0,C,C,486,0.753,98.7031,131.001,393.002,0,0
HHCRSP_100_20_54_1.2_C_RC,1.2_C_RC,54,100,20,1.2,C,RC,500,0.45,99.9688,161.003,483.01,0,0
HHCRSP_100_20_23_1.6_C_RC,1.6_C_RC,23,100,20,1.6,C,RC,472,0.806,123.317,173.333,520,0,0
HHCRSP_100_20_40_1.2_C_RC,1.2_C_RC,40,100,20,1.2,C,RC,1,0.946,129.078,191.667,575,0,0
HHCRSP_100_20_33_1.6_C_C,1.6_C_C,33,100,20,1.6,C,C,1,0.74,118.47,126.333,379,0,0
HHCRSP_100_20_84_1.6_R_C,1.6_R_C,84,100,20,1.6,R,C,453,0.578,125.116,117.333,352,0,0
HHCRSP_100_20_14_1.0_C_R,1.0_C_R,14,100,20,1.0,C,R,1,0.661,121.887,207.667,623,0,0
HHCRSP_100_20_34_1.6_R_C,1.6_R_C,34,100,20,1.6,R,C,1,0.652,118.088,106,318,0,0
HHCRSP_100_20_76_1.2_C_RC,1.2_C_RC,76,100,20,1.2,C,RC,504,0.452,102.639,192.002,576.006,0,0
HHCRSP_100_20_19_0.4_R_C,0.4_R_C,19,100,20,0.4,R,C,464,0.738,119.419,199.667,599,0,0
HHCRSP_100_20_68_1.2_C_C,1.2_C_C,68,100,20,1.2,C,C,415,0.972,128.99,105.667,317,0,0
HHCRSP_100_20_91_0.4_C_C,0.4_C_C,91,100,20,0.4,C,C,470,0.512,119.529,207.667,623,0,0
HHCRSP_100_20_47_0.8_R_RC,0.8_R_RC,47,100,20,0.8,R,RC,473,0.555,102.332,194.333,583,0,0
HHCRSP_100_20_4_1.6_R_C,1.6_R_C,4,100,20,1.6,R,C,1,1.275,132.887,123,369,0,0
HHCRSP_100_20_86_1.2_C_RC,1.2_C_RC,86,100,20,1.2,C,RC,442,0.543,119.313,210.333,631,0,0
HHCRSP_100_20_46_1.6_R_RC,1.6_R_RC,46,100,20,1.6,R,RC,1,0.606,98.3975,166,498,0,0
HHCRSP_100_20_79_1.2_C_RC,1.2_C_RC,79,100,20,1.2,C,RC,463,0.514,120.276,176.333,529,0,0
HHCRSP_100_20_22_1.0_R_C,1.0_R_C,22,100,20,1.0,R,C,1,1.046,126.39,132,396,0,0
HHCRSP_100_20_57_1.0_C_C,1.0_C_C,57,100,20,1.0,C,C,475,0.784,118.606,157.667,473,0,0
HHCRSP_100_20_62_0.8_R_C,0.8_R_C,62,100,20,0.8,R,C,1,0.663,118.611,151.333,454,0,0
HHCRSP_100_20_2_0.4_C_RC,0.4_C_RC,2,100,20,0.4,C,RC,520,0.654,115.772,218.334,655.002,0,0
HHCRSP_100_20_20_1.6_C_RC,1.6_C_RC,20,100,20,1.6,C,RC,446,0.686,126.511,183.667,551,0,0
HHCRSP_100_20_81_0.4_C_C,0.4_C_C,81,100,20,0.4,C,C,466,0.47,121.162,172.344,517.033,0,0
HHCRSP_100_20_39_0.8_R_RC,0.8_R_RC,39,100,20,0.8,R,RC,486,0.589,123.366,170.67,512.01,0,0
HHCRSP_100_20_57_1.0_R_C,1.0_R_C,57,100,20,1.0,R,C,508,0.846,121.521,150.333,451,0,0
HHCRSP_100_20_35_1.0_C_C,1.0_C_C,35,100,20,1.0,C,C,461,0.566,119.683,113.333,340,0,0
HHCRSP_100_20_2_1.6_C_RC,1.6_C_RC,2,100,20,1.6,C,RC,505,0.425,100.743,179,537,0,0
HHCRSP_100_20_98_1.2_R_C,1.2_R_C,98,100,20,1.2,R,C,1,0.576,125.104,136.667,410,0,0
HHCRSP_100_20_85_0.8_R_C,0.8_R_C,85,100,20,0.8,R,C,1,0.42,98.7793,158.333,475,0,0
HHCRSP_100_20_35_1.2_R_RC,1.2_R_RC,35,100,20,1.2,R,RC,452,0.817,118.236,177.667,533,0,0
HHCRSP_100_20_15_1.6_C_RC,1.6_C_RC,15,100,20,1.6,C,RC,1,1.183,129.851,192.667,578,0,0
HHCRSP_100_20_19_1.0_C_C,1.0_C_C,19,100,20,1.0,C,C,1,0.507,102.126,141.667,425,0,0
HHCRSP_100_20_30_1.0_R_R,1.0_R_R,30,100,20,1.0,R,R,1,0.634,123.43,191.333,574,0,0
HHCRSP_100_20_80_0.4_R_RC,0.4_R_RC,80,100,20,0.4,R,RC,1,0.554,124.388,203.667,611,0,0
HHCRSP_100_20_96_1.2_R_RC,1.2_R_RC,96,100,20,1.2,R,RC,1,0.488,117.946,174.333,523,0,0
HHCRSP_100_20_87_1.0_C_RC,1.0_C_RC,87,100,20,1.0,C,RC,474,0.513,103.557,201.333,604,0,0
HHCRSP_100_20_46_1.2_C_RC,1.2_C_RC,46,100,20,1.2,C,RC,456,0.59,96.6973,185.333,556,0,0
HHCRSP_100_20_11_1.6_C_RC,1.6_C_RC,11,100,20,1.6,C,RC,504,0.491,100.185,159.667,479,0,0
HHCRSP_100_20_52_1.0_C_R,1.0_C_R,52,100,20,1.0,C,R,431,0.561,97.0781,197.003,591.009,0,0
HHCRSP_100_20_55_0.4_R_RC,0.4_R_RC,55,100,20,0.4,R,RC,1,0.672,124.478,174,522,0,0
HHCRSP_100_20_43_0.4_C_C,0.4_C_C,43,100,20,0.4,C,C,1,0.82,120.696,183.667,551,0,0
HHCRSP_100_20_75_1.2_C_C,1.2_C_C,75,100,20,1.2,C,C,474,0.399,98.1738,127.667,383,0,0
HHCRSP_100_20_36_0.4_C_C,0.4_C_C,36,100,20,0.4,C,C,502,0.695,100.148,193.667,581,0,0
HHCRSP_100_20_19_1.0_C_RC,1.0_C_RC,19,100,20,1.0,C,RC,1,0.505,117.498,215,645,0,0
HHCRSP_100_20_84_0.4_C_C,0.4_C_C,84,100,20,0.4,C,C,459,0.653,124.812,198.667,596,0,0
HHCRSP_100_20_23_0.8_R_RC,0.8_R_RC,23,100,20,0.8,R,RC,482,0.948,123.592,189.333,568,0,0
HHCRSP_100_20_35_1.0_C_RC,1.0_C_RC,35,100,20,1.0,C,RC,1,0.7,118.684,167.333,502,0,0
HHCRSP_100_20_64_1.0_R_RC,1.0_R_RC,64,100,20,1.0,R,RC,491,0.63,104.732,190,570.001,0,0
HHCRSP_100_20_88_1.6_R_C,1.6_R_C,88,100,20,1.6,R,C,455,0.44,115.484,108,324,0,0
HHCRSP_100_20_30_1.6_C_C,1.6_C_C,30,100,20,1.6,C,C,482,0.789,119.224,128,384,0,0
HHCRSP_100_20_99_1.0_C_C,1.0_C_C,99,100,20,1.0,C,C,506,0.463,118.295,163,489,0,0
HHCRSP_100_20_40_0.4_C_RC,0.4_C_RC,40,100,20,0.4,C,RC,1,1.18,129.1,180.667,542,0,0
HHCRSP_100_20_34_1.6_C_C,1.6_C_C,34,100,20,1.6,C,C,1,0.794,120.533,112.333,337,0,0
HHCRSP_100_20_14_0.4_R_C,0.4_R_C,14,100,20,0.4,R,C,478,0.901,122.495,202.667,608,0,0
HHCRSP_100_20_42_1.2_C_C,1.2_C_C,42,100,20,1.2,C,C,481,0.704,115.151,135.339,406.016,0,0
HHCRSP_100_20_52_0.8_C_RC,0.8_C_RC,52,100,20,0.8,C,RC,449,0.616,96.6025,188.333,565,0,0
HHCRSP_100_20_66_1.0_R_C,1.0_R_C,66,100,20,1.0,R,C,499,0.975,130.9,149.333,448,0,0
HHCRSP_100_20_74_1.0_C_C,1.0_C_C,74,100,20,1.0,C,C,1,0.484,118.783,144.333,433,0,0
HHCRSP_100_20_95_1.0_C_C,1.0_C_C,95,100,20,1.0,C,C,469,0.391,103.284,155,465,0,0
HHCRSP_100_20_29_1.0_R_C,1.0_R_C,29,100,20,1.0,R,C,464,0.688,99.2314,149.671,449.012,0,0
HHCRSP_100_20_6_0.8_C_RC,0.8_C_RC,6,100,20,0.8,C,RC,1,0.59,103.514,162.333,487,0,0
HHCRSP_100_20_93_1.0_C_RC,1.0_C_RC,93,100,20,1.0,C,RC,479,0.424,101.439,188.684,566.052,0,0
HHCRSP_100_20_24_0.4_C_RC,0.4_C_RC,24,100,20,0.4,C,RC,468,0.729,116.507,203.333,610,0,0
HHCRSP_100_20_8_0.4_C_RC,0.4_C_RC,8,100,20,0.4,C,RC,445,0.551,109.014,197,591,0,0
HHCRSP_100_20_100_1.0_R_RC,1.0_R_RC,100,100,20,1.0,R,RC,1,0.54,122.64,204.333,613,0,0
HHCRSP_100_20_45_0.8_C_C,0.8_C_C,45,100,20,0.8,C,C,490,0.769,117.018,141.667,425,0,0
HHCRSP_100_20_25_1.0_C_R,1.0_C_R,25,100,20,1.0,C,R,1,0.612,97.2939,207,621,0,0
HHCRSP_100_20_96_0.8_C_C,0.8_C_C,96,100,20,0.8,C,C,498,0.487,118.475,151.333,454,0,0
HHCRSP_100_20_48_0.8_C_C,0.8_C_C,48,100,20,0.8,C,C,519,0.582,97.79,159.333,478,0,0
HHCRSP_100_20_72_0.4_R_C,0.4_R_C,72,100,20,0.4,R,C,486,0.554,124.063,205,615,0,0
HHCRSP_100_20_77_1.0_C_RC,1.0_C_RC,77,100,20,1.0,C,RC,476,0.507,104.69,184.333,553,0,0
HHCRSP_100_20_86_0.8_R_RC,0.8_R_RC,86,100,20,0.8,R,RC,468,0.61,122.133,194.667,584,0,0
HHCRSP_100_20_23_0.4_R_RC,0.4_R_RC,23,100,20,0.4,R,RC,462,0.588,120.664,211.333,634,0,0
HHCRSP_100_20_21_1.2_R_C,1.2_R_C,21,100,20,1.2,R,C,1,1.011,125.65,107.333,322,0,0
HHCRSP_100_20_63_1.0_R_R,1.0_R_R,63,100,20,1.0,R,R,1,0.869,124.479,201,603,0,0
HHCRSP_100_20_21_1.2_C_C,1.2_C_C,21,100,20,1.2,C,C,1,0.89,122.509,110.333,331,0,0
HHCRSP_100_20_26_1.2_R_C,1.2_R_C,26,100,20,1.2,R,C,1,0.827,118.172,118.667,356,0,0
HHCRSP_100_20_20_0.8_R_C,0.8_R_C,20,100,20,0.8,R,C,454,0.808,129.752,158.667,476,0,0
HHCRSP_100_20_61_1.2_R_C,1.2_R_C,61,100,20,1.2,R,C,468,1.035,126.197,132,396,0,0
HHCRSP_100_20_18_0.8_R_RC,0.8_R_RC,18,100,20,0.8,R,RC,442,0.566,98.8301,195.687,587.061,0,0
HHCRSP_100_20_52_0.8_R_C,0.8_R_C,52,100,20,0.8,R,C,472,0.606,97.0117,147.667,443.001,0,0
HHCRSP_100_20_45_1.0_C_C,1.0_C_C,45,100,20,1.0,C,C,490,0.821,117.431,134.333,403,0,0
HHCRSP_100_20_8_0.4_R_RC,0.4_R_RC,8,100,20,0.4,R,RC,1,0.509,120.661,192,576,0,0
HHCRSP_100_20_96_1.0_R_R,1.0_R_R,96,100,20,1.0,R,R,476,0.477,118.177,208.667,626,0,0
HHCRSP_100_20_18_0.8_C_RC,0.8_C_RC,18,100,20,0.8,C,RC,416,0.676,120.562,204.344,613.032,0,0
HHCRSP_100_20_90_1.2_R_RC,1.2_R_RC,90,100,20,1.2,R,RC,413,0.417,100.179,183.333,550,0,0
HHCRSP_100_20_5_0.4_C_RC,0.4_C_RC,5,100,20,0.4,C,RC,1,0.543,98.1641,181.667,545,0,0
HHCRSP_100_20_29_1.0_C_RC,1.0_C_RC,29,100,20,1.0,C,RC,475,0.687,103.019,182.673,548.018,0,0
HHCRSP_100_20_18_1.0_R_C,1.0_R_C,18,100,20,1.0,R,C,480,0.579,123.271,154.677,464.032,0,0
HHCRSP_100_20_64_1.2_R_RC,1.2_R_RC,64,100,20,1.2,R,RC,482,0.476,117.191,221.333,664,0,0
HHCRSP_100_20_51_0.4_C_C,0.4_C_C,51,100,20,0.4,C,C,1,0.878,121.16,193.333,580,0,0
HHCRSP_100_20_18_1.0_C_R,1.0_C_R,18,100,20,1.0,C,R,422,0.885,123.358,221.348,664.044,0,0
HHCRSP_100_20_3_1.2_C_C,1.2_C_C,3,100,20,1.2,C,C,475,0.981,128.283,153.333,460,0,0
HHCRSP_100_20_5_1.0_R_RC,1.0_R_RC,5,100,20,1.0,R,RC,1,0.504,99.3164,198,594,0,0
HHCRSP_100_20_96_1.0_C_RC,1.0_C_RC,96,100,20,1.0,C,RC,1,0.465,102.689,168.667,506,0,0
HHCRSP_100_20_100_1.6_R_RC,1.6_R_RC,100,100,20,1.6,R,RC,481,0.642,126.162,196,588,0,0
HHCRSP_100_20_39_1.0_R_C,1.0_R_C,39,100,20,1.0,R,C,443,0.544,118.817,120.678,362.035,0,0
HHCRSP_100_20_89_1.2_R_RC,1.2_R_RC,89,100,20,1.2,R,RC,473,0.458,117.248,170.333,511,0,0
HHCRSP_100_20_62_0.4_R_RC,0.4_R_RC,62,100,20,0.4,R,RC,1,0.867,120.032,188,564,0,0
HHCRSP_100_20_91_1.6_C_RC,1.6_C_RC,91,100,20,1.6,C,RC,455,0.421,116.867,191.667,575,0,0
HHCRSP_100_20_43_1.2_C_C,1.2_C_C,43,100,20,1.2,C,C,457,0.672,123.331,152,456,0,0
HHCRSP_100_20_42_1.0_R_R,1.0_R_R,42,100,20,1.0,R,R,494,0.61,106.062,229.334,688.002,0,0
HHCRSP_100_20_56_1.0_R_C,1.0_R_C,56,100,20,1.0,R,C,1,0.947,125.737,142,426,0,0
HHCRSP_100_20_75_0.8_C_C,0.8_C_C,75,100,20,0.8,C,C,506,0.423,99.6562,171.335,514.005,0,0
HHCRSP_100_20_40_1.0_R_C,1.0_R_C,40,100,20,1.0,R,C,1,1.187,129.182,118,354,0,0
HHCRSP_100_20_61_0.8_R_C,0.8_R_C,61,100,20,0.8,R,C,453,0.808,122.931,150,450,0,0
HHCRSP_100_20_59_0.4_C_C,0.4_C_C,59,100,20,0.4,C,C,488,0.66,104.552,192.667,578,0,0
HHCRSP_100_20_63_0.4_C_RC,0.4_C_RC,63,100,20,0.4,C,RC,486,0.845,125.521,195.667,587,0,0
HHCRSP_100_20_59_1.0_C_RC,1.0_C_RC,59,100,20,1.0,C,RC,471,0.576,100.919,178.333,535,0,0
